"nom_cabina","qualitat_aire","codi_dtes","zqa","codi_eoi","longitud","latitud","hora_o3","qualitat_o3","valor_o3","hora_no2","qualitat_no2","valor_no2","hora_pm10","qualitat_pm10","valor_pm10","generat","dateTime"
"Barcelona - Poblenou","Regular","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"11h","Bona","55 µg/m³","11h","Regular","37 µg/m³","05/12/2018 12:00",1544007903
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"10h","Bona","31 µg/m³","10h","Bona","5 µg/m³","11h","Bona","8 µg/m³","05/12/2018 12:00",1544007903
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"12h","Bona","42 µg/m³",NA,NA,NA,"05/12/2018 13:00",1544011501
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"11h","Bona","3 µg/m³","11h","Bona","58 µg/m³","12h","Regular","37 µg/m³","05/12/2018 13:00",1544011501
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"11h","Bona","2 µg/m³","11h","Bona","79 µg/m³","12h","Bona","33 µg/m³","05/12/2018 13:00",1544011501
"Barcelona - Ciutadella","Regular","IL","01","08019050",2.1874,41.3864,"12h","Bona","5 µg/m³","12h","Regular","105 µg/m³",NA,NA,NA,"05/12/2018 13:00",1544011501
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"12h","Bona","36 µg/m³","12h","Bona","15 µg/m³","12h","Bona","22 µg/m³","05/12/2018 13:00",1544011501
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"12h","Bona","15 µg/m³","12h","Bona","34 µg/m³","12h","Bona","20 µg/m³","05/12/2018 13:00",1544011501
"Barcelona - Poblenou","Regular","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"12h","Bona","76 µg/m³","12h","Regular","38 µg/m³","05/12/2018 13:00",1544011501
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"10h","Bona","31 µg/m³","10h","Bona","5 µg/m³","12h","Bona","8 µg/m³","05/12/2018 13:00",1544011501
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"13h","Bona","43 µg/m³",NA,NA,NA,"05/12/2018 14:00",1544015102
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"11h","Bona","3 µg/m³","11h","Bona","58 µg/m³","13h","Regular","38 µg/m³","05/12/2018 14:00",1544015102
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"11h","Bona","2 µg/m³","11h","Bona","79 µg/m³","13h","Bona","33 µg/m³","05/12/2018 14:00",1544015102
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"13h","Bona","8 µg/m³","13h","Bona","60 µg/m³",NA,NA,NA,"05/12/2018 14:00",1544015102
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"13h","Bona","34 µg/m³","13h","Bona","22 µg/m³","13h","Bona","22 µg/m³","05/12/2018 14:00",1544015102
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"13h","Bona","10 µg/m³","13h","Bona","41 µg/m³","13h","Bona","20 µg/m³","05/12/2018 14:00",1544015102
"Barcelona - Poblenou","Regular","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"13h","Bona","75 µg/m³","13h","Regular","39 µg/m³","05/12/2018 14:00",1544015102
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"13h","Bona","32 µg/m³","13h","Bona","7 µg/m³","13h","Bona","7 µg/m³","05/12/2018 14:00",1544015102
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"13h","Bona","43 µg/m³",NA,NA,NA,"05/12/2018 15:00",1544018702
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"13h","--","--","13h","--","--","15h","Regular","39 µg/m³","05/12/2018 15:00",1544018702
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"13h","--","--","13h","--","--","15h","Bona","34 µg/m³","05/12/2018 15:00",1544018702
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"14h","Bona","9 µg/m³","14h","Bona","50 µg/m³",NA,NA,NA,"05/12/2018 15:00",1544018702
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"14h","Bona","17 µg/m³","14h","Bona","42 µg/m³","14h","Bona","22 µg/m³","05/12/2018 15:00",1544018702
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"14h","Bona","8 µg/m³","14h","Bona","49 µg/m³","14h","Bona","20 µg/m³","05/12/2018 15:00",1544018702
"Barcelona - Poblenou","Regular","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"14h","Bona","58 µg/m³","14h","Regular","40 µg/m³","05/12/2018 15:00",1544018702
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"14h","Bona","27 µg/m³","14h","Bona","11 µg/m³","14h","Bona","7 µg/m³","05/12/2018 15:00",1544018702
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"13h","Bona","43 µg/m³",NA,NA,NA,"05/12/2018 16:00",1544022301
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"15h","Bona","5 µg/m³","15h","Bona","62 µg/m³","15h","Regular","39 µg/m³","05/12/2018 16:00",1544022301
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"15h","Bona","14 µg/m³","15h","Bona","61 µg/m³","15h","Bona","35 µg/m³","05/12/2018 16:00",1544022301
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"15h","Bona","16 µg/m³","15h","Bona","53 µg/m³",NA,NA,NA,"05/12/2018 16:00",1544022301
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"15h","Bona","17 µg/m³","15h","Bona","51 µg/m³","15h","Bona","23 µg/m³","05/12/2018 16:00",1544022301
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"15h","Bona","21 µg/m³","15h","Bona","44 µg/m³","15h","Bona","21 µg/m³","05/12/2018 16:00",1544022301
"Barcelona - Poblenou","Regular","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"15h","Bona","63 µg/m³","15h","Regular","41 µg/m³","05/12/2018 16:00",1544022301
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"15h","Bona","12 µg/m³","15h","Bona","43 µg/m³","15h","Bona","8 µg/m³","05/12/2018 16:00",1544022301
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"14h","--","--",NA,NA,NA,"05/12/2018 17:00",1544025901
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"16h","Bona","10 µg/m³","16h","Bona","56 µg/m³","16h","Regular","39 µg/m³","05/12/2018 17:00",1544025901
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"16h","Bona","24 µg/m³","16h","Bona","55 µg/m³","16h","Bona","35 µg/m³","05/12/2018 17:00",1544025901
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"16h","Bona","25 µg/m³","16h","Bona","51 µg/m³",NA,NA,NA,"05/12/2018 17:00",1544025901
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"16h","Bona","30 µg/m³","16h","Bona","46 µg/m³","16h","Bona","24 µg/m³","05/12/2018 17:00",1544025901
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"16h","Bona","27 µg/m³","16h","Bona","45 µg/m³","16h","Bona","22 µg/m³","05/12/2018 17:00",1544025901
"Barcelona - Poblenou","Regular","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"16h","Bona","63 µg/m³","16h","Regular","42 µg/m³","05/12/2018 17:00",1544025901
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"16h","Bona","16 µg/m³","16h","Bona","47 µg/m³","16h","Bona","8 µg/m³","05/12/2018 17:00",1544025901
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"15h","--","--",NA,NA,NA,"05/12/2018 18:00",1544029502
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"17h","Bona","5 µg/m³","17h","Bona","73 µg/m³","17h","Regular","40 µg/m³","05/12/2018 18:00",1544029502
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"17h","Bona","14 µg/m³","17h","Bona","71 µg/m³","17h","Bona","34 µg/m³","05/12/2018 18:00",1544029502
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"17h","Bona","26 µg/m³","17h","Bona","50 µg/m³",NA,NA,NA,"05/12/2018 18:00",1544029502
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"17h","Bona","25 µg/m³","17h","Bona","56 µg/m³","18h","Bona","24 µg/m³","05/12/2018 18:00",1544029502
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"17h","Bona","23 µg/m³","17h","Bona","50 µg/m³","17h","Bona","22 µg/m³","05/12/2018 18:00",1544029502
"Barcelona - Poblenou","Regular","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"17h","Bona","65 µg/m³","17h","Regular","43 µg/m³","05/12/2018 18:00",1544029502
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"17h","Bona","11 µg/m³","17h","Bona","63 µg/m³","17h","Bona","9 µg/m³","05/12/2018 18:00",1544029502
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"18h","Bona","41 µg/m³",NA,NA,NA,"05/12/2018 19:00",1544033102
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"18h","Bona","4 µg/m³","18h","Bona","59 µg/m³","18h","Regular","40 µg/m³","05/12/2018 19:00",1544033102
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"18h","Bona","8 µg/m³","18h","Bona","67 µg/m³","18h","Bona","34 µg/m³","05/12/2018 19:00",1544033102
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"18h","Bona","16 µg/m³","18h","Bona","51 µg/m³",NA,NA,NA,"05/12/2018 19:00",1544033102
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"18h","Bona","8 µg/m³","18h","Bona","63 µg/m³","18h","Bona","25 µg/m³","05/12/2018 19:00",1544033102
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"18h","Bona","7 µg/m³","18h","Bona","56 µg/m³","18h","Bona","22 µg/m³","05/12/2018 19:00",1544033102
"Barcelona - Poblenou","Regular","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"18h","Bona","58 µg/m³","18h","Regular","43 µg/m³","05/12/2018 19:00",1544033102
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"18h","Bona","9 µg/m³","18h","Bona","54 µg/m³","18h","Bona","9 µg/m³","05/12/2018 19:00",1544033102
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"19h","Bona","56 µg/m³",NA,NA,NA,"05/12/2018 20:00",1544036701
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"19h","Bona","2 µg/m³","19h","Bona","62 µg/m³","19h","Regular","39 µg/m³","05/12/2018 20:00",1544036701
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"19h","Bona","2 µg/m³","19h","Bona","70 µg/m³","19h","Bona","34 µg/m³","05/12/2018 20:00",1544036701
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"19h","Bona","8 µg/m³","19h","Bona","56 µg/m³",NA,NA,NA,"05/12/2018 20:00",1544036701
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"19h","Bona","3 µg/m³","19h","Bona","66 µg/m³","19h","Bona","25 µg/m³","05/12/2018 20:00",1544036701
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"19h","Bona","1 µg/m³","19h","Bona","64 µg/m³","19h","Bona","22 µg/m³","05/12/2018 20:00",1544036701
"Barcelona - Poblenou","Regular","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"19h","Bona","58 µg/m³","19h","Regular","42 µg/m³","05/12/2018 20:00",1544036701
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"19h","Bona","19 µg/m³","19h","Bona","33 µg/m³","19h","Bona","9 µg/m³","05/12/2018 20:00",1544036701
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"20h","Bona","69 µg/m³",NA,NA,NA,"05/12/2018 21:00",1544040301
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"20h","Bona","2 µg/m³","20h","Bona","68 µg/m³","20h","Regular","39 µg/m³","05/12/2018 21:00",1544040301
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"20h","Bona","1 µg/m³","20h","Bona","80 µg/m³","20h","Bona","34 µg/m³","05/12/2018 21:00",1544040301
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"20h","Bona","3 µg/m³","20h","Bona","57 µg/m³",NA,NA,NA,"05/12/2018 21:00",1544040301
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"20h","Bona","1 µg/m³","20h","Bona","74 µg/m³","20h","Bona","25 µg/m³","05/12/2018 21:00",1544040301
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"20h","Bona","1 µg/m³","20h","Bona","72 µg/m³","20h","Bona","22 µg/m³","05/12/2018 21:00",1544040301
"Barcelona - Poblenou","Regular","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"20h","Bona","60 µg/m³","20h","Regular","40 µg/m³","05/12/2018 21:00",1544040301
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"20h","Bona","15 µg/m³","20h","Bona","43 µg/m³","20h","Bona","9 µg/m³","05/12/2018 21:00",1544040301
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"21h","Bona","72 µg/m³",NA,NA,NA,"05/12/2018 22:00",1544043902
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"21h","Bona","2 µg/m³","21h","Bona","62 µg/m³","21h","Regular","39 µg/m³","05/12/2018 22:00",1544043902
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"21h","Bona","1 µg/m³","21h","Bona","86 µg/m³","21h","Bona","34 µg/m³","05/12/2018 22:00",1544043902
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"21h","Bona","2 µg/m³","21h","Bona","58 µg/m³",NA,NA,NA,"05/12/2018 22:00",1544043902
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"21h","Bona","2 µg/m³","21h","Bona","79 µg/m³","21h","Bona","25 µg/m³","05/12/2018 22:00",1544043902
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"21h","Bona","1 µg/m³","21h","Bona","80 µg/m³","21h","Bona","23 µg/m³","05/12/2018 22:00",1544043902
"Barcelona - Poblenou","Regular","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"21h","Bona","57 µg/m³","21h","Regular","38 µg/m³","05/12/2018 22:00",1544043902
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"21h","Bona","23 µg/m³","21h","Bona","30 µg/m³","21h","Bona","9 µg/m³","05/12/2018 22:00",1544043902
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"22h","Bona","72 µg/m³",NA,NA,NA,"05/12/2018 23:00",1544047502
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"22h","Bona","2 µg/m³","22h","Bona","64 µg/m³","22h","Regular","39 µg/m³","05/12/2018 23:00",1544047502
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"22h","Bona","2 µg/m³","22h","Bona","88 µg/m³","22h","Bona","35 µg/m³","05/12/2018 23:00",1544047502
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"22h","Bona","2 µg/m³","22h","Bona","61 µg/m³",NA,NA,NA,"05/12/2018 23:00",1544047502
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"22h","Bona","6 µg/m³","22h","Bona","62 µg/m³","22h","Bona","26 µg/m³","05/12/2018 23:00",1544047502
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"22h","Bona","1 µg/m³","22h","Bona","83 µg/m³","22h","Bona","24 µg/m³","05/12/2018 23:00",1544047502
"Barcelona - Poblenou","Regular","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"22h","Bona","63 µg/m³","22h","Regular","37 µg/m³","05/12/2018 23:00",1544047502
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"22h","Bona","34 µg/m³","22h","Bona","19 µg/m³","22h","Bona","9 µg/m³","05/12/2018 23:00",1544047502
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"23h","Bona","65 µg/m³",NA,NA,NA,"06/12/2018 0:00",1544051102
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"23h","Bona","2 µg/m³","23h","Bona","59 µg/m³","23h","Regular","37 µg/m³","06/12/2018 0:00",1544051102
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"23h","Bona","2 µg/m³","23h","Bona","72 µg/m³","23h","Bona","35 µg/m³","06/12/2018 0:00",1544051102
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"23h","Bona","2 µg/m³","23h","Bona","52 µg/m³",NA,NA,NA,"06/12/2018 0:00",1544051102
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"23h","Bona","28 µg/m³","23h","Bona","32 µg/m³","23h","Bona","25 µg/m³","06/12/2018 0:00",1544051102
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"23h","Bona","1 µg/m³","23h","Bona","68 µg/m³","23h","Bona","25 µg/m³","06/12/2018 0:00",1544051102
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"0h","Bona","64 µg/m³","0h","Bona","35 µg/m³","06/12/2018 0:00",1544051102
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"23h","Bona","41 µg/m³","23h","Bona","14 µg/m³","23h","Bona","10 µg/m³","06/12/2018 0:00",1544051102
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"0h","Bona","55 µg/m³",NA,NA,NA,"06/12/2018 1:00",1544054702
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"0h","Bona","6 µg/m³","0h","Bona","56 µg/m³","0h","Bona","35 µg/m³","06/12/2018 1:00",1544054702
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"0h","Bona","3 µg/m³","0h","Bona","63 µg/m³","0h","Bona","34 µg/m³","06/12/2018 1:00",1544054702
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"0h","Bona","3 µg/m³","0h","Bona","45 µg/m³",NA,NA,NA,"06/12/2018 1:00",1544054702
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"0h","Bona","39 µg/m³","0h","Bona","16 µg/m³","0h","Bona","25 µg/m³","06/12/2018 1:00",1544054702
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"0h","Bona","9 µg/m³","0h","Bona","48 µg/m³","0h","Bona","26 µg/m³","06/12/2018 1:00",1544054702
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"0h","Bona","64 µg/m³","0h","Bona","35 µg/m³","06/12/2018 1:00",1544054702
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"0h","Bona","38 µg/m³","0h","Bona","10 µg/m³","0h","Bona","10 µg/m³","06/12/2018 1:00",1544054702
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"1h","Bona","32 µg/m³",NA,NA,NA,"06/12/2018 2:00",1544058302
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"1h","Bona","7 µg/m³","1h","Bona","44 µg/m³","1h","Bona","33 µg/m³","06/12/2018 2:00",1544058302
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"1h","Bona","7 µg/m³","1h","Bona","47 µg/m³","1h","Bona","33 µg/m³","06/12/2018 2:00",1544058302
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"1h","Bona","16 µg/m³","1h","Bona","35 µg/m³",NA,NA,NA,"06/12/2018 2:00",1544058302
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"1h","Bona","18 µg/m³","1h","Bona","31 µg/m³","1h","Bona","24 µg/m³","06/12/2018 2:00",1544058302
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"1h","Bona","26 µg/m³","1h","Bona","25 µg/m³","1h","Bona","25 µg/m³","06/12/2018 2:00",1544058302
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"1h","Bona","53 µg/m³","1h","Bona","35 µg/m³","06/12/2018 2:00",1544058302
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"1h","Bona","43 µg/m³","1h","Bona","8 µg/m³","1h","Bona","10 µg/m³","06/12/2018 2:00",1544058302
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"2h","Bona","40 µg/m³",NA,NA,NA,"06/12/2018 3:00",1544061902
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"2h","Bona","2 µg/m³","2h","Bona","52 µg/m³","2h","Bona","32 µg/m³","06/12/2018 3:00",1544061902
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"2h","Bona","2 µg/m³","2h","Bona","48 µg/m³","2h","Bona","33 µg/m³","06/12/2018 3:00",1544061902
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"2h","Bona","2 µg/m³","2h","Bona","43 µg/m³",NA,NA,NA,"06/12/2018 3:00",1544061902
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"2h","Bona","3 µg/m³","2h","Bona","45 µg/m³","2h","Bona","24 µg/m³","06/12/2018 3:00",1544061902
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"2h","Bona","22 µg/m³","2h","Bona","20 µg/m³","2h","Bona","25 µg/m³","06/12/2018 3:00",1544061902
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"2h","Bona","47 µg/m³","2h","Bona","35 µg/m³","06/12/2018 3:00",1544061902
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"2h","Bona","35 µg/m³","2h","Bona","12 µg/m³","2h","Bona","10 µg/m³","06/12/2018 3:00",1544061902
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"3h","Bona","48 µg/m³",NA,NA,NA,"06/12/2018 4:00",1544065501
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"3h","Bona","2 µg/m³","3h","Bona","49 µg/m³","3h","Bona","31 µg/m³","06/12/2018 4:00",1544065501
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"3h","Bona","1 µg/m³","3h","Bona","45 µg/m³","3h","Bona","33 µg/m³","06/12/2018 4:00",1544065501
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"3h","Bona","2 µg/m³","3h","Bona","35 µg/m³",NA,NA,NA,"06/12/2018 4:00",1544065501
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"3h","Bona","1 µg/m³","3h","Bona","37 µg/m³","3h","Bona","24 µg/m³","06/12/2018 4:00",1544065501
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"3h","Bona","4 µg/m³","3h","Bona","36 µg/m³","3h","Bona","25 µg/m³","06/12/2018 4:00",1544065501
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"3h","Bona","38 µg/m³","3h","Bona","35 µg/m³","06/12/2018 4:00",1544065501
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"3h","Bona","16 µg/m³","3h","Bona","31 µg/m³","3h","Bona","10 µg/m³","06/12/2018 4:00",1544065501
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"4h","Bona","44 µg/m³",NA,NA,NA,"06/12/2018 5:00",1544069102
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"4h","Bona","2 µg/m³","4h","Bona","45 µg/m³","4h","Bona","32 µg/m³","06/12/2018 5:00",1544069102
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"4h","Bona","1 µg/m³","4h","Bona","45 µg/m³","4h","Bona","33 µg/m³","06/12/2018 5:00",1544069102
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"4h","Bona","2 µg/m³","4h","Bona","31 µg/m³",NA,NA,NA,"06/12/2018 5:00",1544069102
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"4h","Bona","1 µg/m³","4h","Bona","37 µg/m³","4h","Bona","25 µg/m³","06/12/2018 5:00",1544069102
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"4h","Bona","1 µg/m³","4h","Bona","40 µg/m³","4h","Bona","25 µg/m³","06/12/2018 5:00",1544069102
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"4h","Bona","34 µg/m³","4h","Bona","35 µg/m³","06/12/2018 5:00",1544069102
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"4h","Bona","3 µg/m³","4h","Bona","54 µg/m³","4h","Bona","10 µg/m³","06/12/2018 5:00",1544069102
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"5h","Bona","41 µg/m³",NA,NA,NA,"06/12/2018 6:00",1544072702
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"5h","Bona","2 µg/m³","5h","Bona","45 µg/m³","5h","Bona","32 µg/m³","06/12/2018 6:00",1544072702
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"5h","Bona","1 µg/m³","5h","Bona","42 µg/m³","5h","Bona","33 µg/m³","06/12/2018 6:00",1544072702
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"5h","Bona","2 µg/m³","5h","Bona","30 µg/m³",NA,NA,NA,"06/12/2018 6:00",1544072702
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"5h","Bona","2 µg/m³","5h","Bona","35 µg/m³","5h","Bona","25 µg/m³","06/12/2018 6:00",1544072702
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"5h","Bona","3 µg/m³","5h","Bona","35 µg/m³","5h","Bona","26 µg/m³","06/12/2018 6:00",1544072702
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"5h","Bona","33 µg/m³","5h","Bona","34 µg/m³","06/12/2018 6:00",1544072702
