"nom_cabina","qualitat_aire","codi_dtes","zqa","codi_eoi","longitud","latitud","hora_o3","qualitat_o3","valor_o3","hora_no2","qualitat_no2","valor_no2","hora_pm10","qualitat_pm10","valor_pm10","generat","dateTime"
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"18h","Bona","57 µg/m³","18h","Bona","44 µg/m³",NA,NA,NA,"05/11/2018 19:00",1541441103
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"18h","Bona","85 µg/m³","18h","Bona","9 µg/m³",NA,NA,NA,"05/11/2018 19:00",1541441103
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"18h","Bona","82 µg/m³","18h","Bona","16 µg/m³",NA,NA,NA,"05/11/2018 19:00",1541441103
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"18h","Bona","56 µg/m³","18h","Bona","33 µg/m³","18h","Bona","22 µg/m³","05/11/2018 19:00",1541441103
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"18h","Bona","16 µg/m³","18h","Bona","29 µg/m³","05/11/2018 19:00",1541441103
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"18h","Bona","83 µg/m³","18h","Bona","16 µg/m³","18h","Bona","19 µg/m³","05/11/2018 19:00",1541441103
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"19h","Bona","32 µg/m³",NA,NA,NA,"05/11/2018 20:00",1541444703
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"19h","Bona","31 µg/m³","19h","Bona","67 µg/m³","19h","Bona","34 µg/m³","05/11/2018 20:00",1541444703
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"19h","Bona","53 µg/m³","19h","Bona","42 µg/m³",NA,NA,NA,"05/11/2018 20:00",1541444703
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"19h","Bona","80 µg/m³","19h","Bona","9 µg/m³",NA,NA,NA,"05/11/2018 20:00",1541444703
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"19h","Bona","75 µg/m³","19h","Bona","17 µg/m³",NA,NA,NA,"05/11/2018 20:00",1541444703
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"19h","Bona","50 µg/m³","19h","Bona","32 µg/m³","19h","Bona","23 µg/m³","05/11/2018 20:00",1541444703
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"19h","Bona","17 µg/m³","19h","Bona","29 µg/m³","05/11/2018 20:00",1541444703
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"19h","Bona","79 µg/m³","19h","Bona","16 µg/m³","19h","Bona","19 µg/m³","05/11/2018 20:00",1541444703
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"20h","Bona","25 µg/m³",NA,NA,NA,"05/11/2018 21:00",1541448303
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"20h","Bona","25 µg/m³","20h","Bona","64 µg/m³","20h","Bona","34 µg/m³","05/11/2018 21:00",1541448303
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"20h","Bona","32 µg/m³","20h","Bona","56 µg/m³",NA,NA,NA,"05/11/2018 21:00",1541448303
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"20h","Bona","33 µg/m³","20h","Bona","48 µg/m³",NA,NA,NA,"05/11/2018 21:00",1541448303
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"20h","Bona","56 µg/m³","20h","Bona","27 µg/m³",NA,NA,NA,"05/11/2018 21:00",1541448303
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"20h","Bona","39 µg/m³","20h","Bona","32 µg/m³","20h","Bona","23 µg/m³","05/11/2018 21:00",1541448303
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"20h","Bona","41 µg/m³","20h","Bona","29 µg/m³","05/11/2018 21:00",1541448303
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"20h","Bona","71 µg/m³","20h","Bona","14 µg/m³","20h","Bona","19 µg/m³","05/11/2018 21:00",1541448303
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"21h","Bona","24 µg/m³",NA,NA,NA,"05/11/2018 22:00",1541451903
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"21h","Bona","22 µg/m³","21h","Bona","59 µg/m³","21h","Bona","33 µg/m³","05/11/2018 22:00",1541451903
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"20h","Bona","32 µg/m³","20h","Bona","56 µg/m³",NA,NA,NA,"05/11/2018 22:00",1541451903
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"21h","Bona","42 µg/m³","21h","Bona","34 µg/m³",NA,NA,NA,"05/11/2018 22:00",1541451903
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"21h","Bona","56 µg/m³","21h","Bona","21 µg/m³",NA,NA,NA,"05/11/2018 22:00",1541451903
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"21h","Bona","26 µg/m³","21h","Bona","40 µg/m³","21h","Bona","22 µg/m³","05/11/2018 22:00",1541451903
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"21h","Bona","33 µg/m³","21h","Bona","29 µg/m³","05/11/2018 22:00",1541451903
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"21h","Bona","68 µg/m³","21h","Bona","8 µg/m³","21h","Bona","19 µg/m³","05/11/2018 22:00",1541451903
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"22h","Bona","24 µg/m³",NA,NA,NA,"05/11/2018 23:00",1541455503
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"22h","Bona","25 µg/m³","22h","Bona","54 µg/m³","22h","Bona","32 µg/m³","05/11/2018 23:00",1541455503
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"20h","Bona","32 µg/m³","20h","Bona","56 µg/m³",NA,NA,NA,"05/11/2018 23:00",1541455503
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"22h","Bona","40 µg/m³","22h","Bona","40 µg/m³",NA,NA,NA,"05/11/2018 23:00",1541455503
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"22h","Bona","58 µg/m³","22h","Bona","19 µg/m³",NA,NA,NA,"05/11/2018 23:00",1541455503
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"22h","Bona","27 µg/m³","22h","Bona","41 µg/m³","22h","Bona","21 µg/m³","05/11/2018 23:00",1541455503
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"22h","Bona","34 µg/m³","22h","Bona","28 µg/m³","05/11/2018 23:00",1541455503
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"22h","Bona","78 µg/m³","22h","Bona","6 µg/m³","22h","Bona","19 µg/m³","05/11/2018 23:00",1541455503
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"23h","Bona","18 µg/m³",NA,NA,NA,"06/11/2018 0:00",1541459104
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"23h","Bona","39 µg/m³","23h","Bona","56 µg/m³","23h","Bona","31 µg/m³","06/11/2018 0:00",1541459104
"Barcelona - Gràcia","--","IJ","01","08019044",2.1534,41.3987,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06/11/2018 0:00",1541459104
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"23h","Bona","60 µg/m³","23h","Bona","31 µg/m³",NA,NA,NA,"06/11/2018 0:00",1541459104
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"23h","Bona","69 µg/m³","23h","Bona","22 µg/m³",NA,NA,NA,"06/11/2018 0:00",1541459104
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"23h","Bona","58 µg/m³","23h","Bona","18 µg/m³","23h","Bona","21 µg/m³","06/11/2018 0:00",1541459104
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"23h","Bona","30 µg/m³","23h","Bona","27 µg/m³","06/11/2018 0:00",1541459104
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"23h","Bona","92 µg/m³","23h","Bona","6 µg/m³","23h","Bona","19 µg/m³","06/11/2018 0:00",1541459104
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"0h","Bona","15 µg/m³",NA,NA,NA,"06/11/2018 1:00",1541462708
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"0h","Bona","39 µg/m³","0h","Bona","46 µg/m³","1h","Bona","29 µg/m³","06/11/2018 1:00",1541462708
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"0h","Bona","46 µg/m³","0h","Bona","35 µg/m³",NA,NA,NA,"06/11/2018 1:00",1541462708
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"0h","Bona","51 µg/m³","0h","Bona","30 µg/m³",NA,NA,NA,"06/11/2018 1:00",1541462708
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"0h","Bona","53 µg/m³","0h","Bona","30 µg/m³",NA,NA,NA,"06/11/2018 1:00",1541462708
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"0h","Bona","47 µg/m³","0h","Bona","18 µg/m³","1h","Bona","20 µg/m³","06/11/2018 1:00",1541462708
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"0h","Bona","31 µg/m³","1h","Bona","26 µg/m³","06/11/2018 1:00",1541462708
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"0h","Bona","78 µg/m³","0h","Bona","9 µg/m³","1h","Bona","18 µg/m³","06/11/2018 1:00",1541462708
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"1h","Bona","15 µg/m³",NA,NA,NA,"06/11/2018 2:00",1541466303
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"1h","Bona","32 µg/m³","1h","Bona","41 µg/m³","2h","Bona","29 µg/m³","06/11/2018 2:00",1541466303
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"1h","Bona","48 µg/m³","1h","Bona","24 µg/m³",NA,NA,NA,"06/11/2018 2:00",1541466303
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"1h","Bona","40 µg/m³","1h","Bona","34 µg/m³",NA,NA,NA,"06/11/2018 2:00",1541466303
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"1h","Bona","34 µg/m³","1h","Bona","38 µg/m³",NA,NA,NA,"06/11/2018 2:00",1541466303
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"1h","Bona","42 µg/m³","1h","Bona","12 µg/m³","1h","Bona","19 µg/m³","06/11/2018 2:00",1541466303
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"1h","Bona","20 µg/m³","1h","Bona","25 µg/m³","06/11/2018 2:00",1541466303
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"1h","Bona","73 µg/m³","1h","Bona","8 µg/m³","1h","Bona","18 µg/m³","06/11/2018 2:00",1541466303
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"2h","Bona","18 µg/m³",NA,NA,NA,"06/11/2018 3:00",1541469903
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"2h","Bona","19 µg/m³","2h","Bona","48 µg/m³","2h","Bona","28 µg/m³","06/11/2018 3:00",1541469903
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"2h","Bona","41 µg/m³","2h","Bona","23 µg/m³",NA,NA,NA,"06/11/2018 3:00",1541469903
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"2h","Bona","43 µg/m³","2h","Bona","26 µg/m³",NA,NA,NA,"06/11/2018 3:00",1541469903
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"2h","Bona","26 µg/m³","2h","Bona","36 µg/m³",NA,NA,NA,"06/11/2018 3:00",1541469903
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"2h","Bona","33 µg/m³","2h","Bona","13 µg/m³","2h","Bona","19 µg/m³","06/11/2018 3:00",1541469903
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"2h","Bona","20 µg/m³","2h","Bona","25 µg/m³","06/11/2018 3:00",1541469903
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"2h","Bona","69 µg/m³","2h","Bona","5 µg/m³","3h","Bona","16 µg/m³","06/11/2018 3:00",1541469903
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"3h","Bona","18 µg/m³",NA,NA,NA,"06/11/2018 4:00",1541473503
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"3h","Bona","29 µg/m³","3h","Bona","29 µg/m³","3h","Bona","27 µg/m³","06/11/2018 4:00",1541473503
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"3h","Bona","36 µg/m³","3h","Bona","23 µg/m³",NA,NA,NA,"06/11/2018 4:00",1541473503
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"3h","Bona","30 µg/m³","3h","Bona","35 µg/m³",NA,NA,NA,"06/11/2018 4:00",1541473503
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"3h","Bona","22 µg/m³","3h","Bona","40 µg/m³",NA,NA,NA,"06/11/2018 4:00",1541473503
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"3h","Bona","35 µg/m³","3h","Bona","11 µg/m³","3h","Bona","18 µg/m³","06/11/2018 4:00",1541473503
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"3h","Bona","28 µg/m³","3h","Bona","24 µg/m³","06/11/2018 4:00",1541473503
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"3h","Bona","61 µg/m³","3h","Bona","11 µg/m³","3h","Bona","16 µg/m³","06/11/2018 4:00",1541473503
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"4h","Bona","26 µg/m³",NA,NA,NA,"06/11/2018 5:00",1541477103
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"4h","Bona","30 µg/m³","4h","Bona","31 µg/m³","5h","Bona","27 µg/m³","06/11/2018 5:00",1541477103
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"4h","Bona","52 µg/m³","4h","Bona","14 µg/m³",NA,NA,NA,"06/11/2018 5:00",1541477103
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"4h","Bona","41 µg/m³","4h","Bona","28 µg/m³",NA,NA,NA,"06/11/2018 5:00",1541477103
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"4h","Bona","33 µg/m³","4h","Bona","40 µg/m³",NA,NA,NA,"06/11/2018 5:00",1541477103
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"4h","Bona","44 µg/m³","4h","Bona","13 µg/m³","4h","Bona","17 µg/m³","06/11/2018 5:00",1541477103
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"4h","Bona","18 µg/m³","4h","Bona","23 µg/m³","06/11/2018 5:00",1541477103
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"4h","Bona","70 µg/m³","4h","Bona","8 µg/m³","4h","Bona","16 µg/m³","06/11/2018 5:00",1541477103
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"5h","Bona","20 µg/m³",NA,NA,NA,"06/11/2018 6:00",1541480703
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"5h","Bona","31 µg/m³","5h","Bona","34 µg/m³","5h","Bona","26 µg/m³","06/11/2018 6:00",1541480703
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"5h","Bona","51 µg/m³","5h","Bona","15 µg/m³",NA,NA,NA,"06/11/2018 6:00",1541480703
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"5h","Bona","47 µg/m³","5h","Bona","23 µg/m³",NA,NA,NA,"06/11/2018 6:00",1541480703
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"5h","Bona","42 µg/m³","5h","Bona","28 µg/m³","5h","Bona","14 µg/m³","06/11/2018 6:00",1541480703
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"5h","Bona","44 µg/m³","5h","Bona","16 µg/m³","5h","Bona","16 µg/m³","06/11/2018 6:00",1541480703
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"5h","Bona","17 µg/m³","5h","Bona","22 µg/m³","06/11/2018 6:00",1541480703
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"5h","Bona","71 µg/m³","5h","Bona","6 µg/m³","5h","Bona","15 µg/m³","06/11/2018 6:00",1541480703
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"6h","Bona","14 µg/m³",NA,NA,NA,"06/11/2018 7:00",1541484303
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"6h","Bona","34 µg/m³","6h","Bona","29 µg/m³","6h","Bona","25 µg/m³","06/11/2018 7:00",1541484303
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"6h","Bona","56 µg/m³","6h","Bona","12 µg/m³",NA,NA,NA,"06/11/2018 7:00",1541484303
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"6h","Bona","40 µg/m³","6h","Bona","27 µg/m³",NA,NA,NA,"06/11/2018 7:00",1541484303
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"6h","Bona","42 µg/m³","6h","Bona","31 µg/m³","6h","Bona","13 µg/m³","06/11/2018 7:00",1541484303
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"6h","Bona","57 µg/m³","6h","Bona","3 µg/m³","6h","Bona","16 µg/m³","06/11/2018 7:00",1541484303
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"6h","Bona","21 µg/m³","6h","Bona","21 µg/m³","06/11/2018 7:00",1541484303
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"6h","Bona","70 µg/m³","6h","Bona","7 µg/m³","6h","Bona","14 µg/m³","06/11/2018 7:00",1541484303
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"7h","Bona","14 µg/m³",NA,NA,NA,"06/11/2018 8:00",1541487903
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"7h","Bona","37 µg/m³","7h","Bona","29 µg/m³","7h","Bona","23 µg/m³","06/11/2018 8:00",1541487903
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"7h","Bona","52 µg/m³","7h","Bona","15 µg/m³",NA,NA,NA,"06/11/2018 8:00",1541487903
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"7h","Bona","45 µg/m³","7h","Bona","23 µg/m³",NA,NA,NA,"06/11/2018 8:00",1541487903
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"7h","Bona","45 µg/m³","7h","Bona","25 µg/m³","8h","Bona","13 µg/m³","06/11/2018 8:00",1541487903
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"7h","Bona","52 µg/m³","7h","Bona","7 µg/m³","7h","Bona","15 µg/m³","06/11/2018 8:00",1541487903
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"7h","Bona","29 µg/m³","7h","Bona","20 µg/m³","06/11/2018 8:00",1541487903
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"7h","Bona","62 µg/m³","7h","Bona","8 µg/m³","7h","Bona","14 µg/m³","06/11/2018 8:00",1541487903
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"8h","Bona","35 µg/m³",NA,NA,NA,"06/11/2018 9:00",1541491503
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"8h","Bona","28 µg/m³","8h","Bona","39 µg/m³","8h","Bona","22 µg/m³","06/11/2018 9:00",1541491503
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"8h","Bona","26 µg/m³","8h","Bona","42 µg/m³",NA,NA,NA,"06/11/2018 9:00",1541491503
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"8h","Bona","27 µg/m³","8h","Bona","42 µg/m³",NA,NA,NA,"06/11/2018 9:00",1541491503
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"8h","Bona","39 µg/m³","8h","Bona","30 µg/m³","8h","Bona","12 µg/m³","06/11/2018 9:00",1541491503
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"8h","Bona","45 µg/m³","8h","Bona","14 µg/m³","8h","Bona","14 µg/m³","06/11/2018 9:00",1541491503
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"8h","Bona","46 µg/m³","8h","Bona","19 µg/m³","06/11/2018 9:00",1541491503
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"8h","Bona","64 µg/m³","8h","Bona","6 µg/m³","8h","Bona","13 µg/m³","06/11/2018 9:00",1541491503
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"9h","Bona","44 µg/m³",NA,NA,NA,"06/11/2018 10:00",1541495103
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"8h","Bona","28 µg/m³","8h","Bona","39 µg/m³","9h","Bona","20 µg/m³","06/11/2018 10:00",1541495103
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"9h","Bona","18 µg/m³","9h","Bona","53 µg/m³",NA,NA,NA,"06/11/2018 10:00",1541495103
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"9h","Bona","24 µg/m³","9h","Bona","46 µg/m³",NA,NA,NA,"06/11/2018 10:00",1541495103
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"9h","Bona","41 µg/m³","9h","Bona","27 µg/m³","9h","Bona","12 µg/m³","06/11/2018 10:00",1541495103
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"9h","Bona","34 µg/m³","9h","Bona","23 µg/m³","9h","Bona","13 µg/m³","06/11/2018 10:00",1541495103
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"9h","Bona","53 µg/m³","9h","Bona","17 µg/m³","06/11/2018 10:00",1541495103
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"9h","Bona","59 µg/m³","9h","Bona","8 µg/m³","9h","Bona","13 µg/m³","06/11/2018 10:00",1541495103
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"10h","Bona","40 µg/m³",NA,NA,NA,"06/11/2018 11:00",1541498703
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"8h","Bona","28 µg/m³","8h","Bona","39 µg/m³","10h","Bona","19 µg/m³","06/11/2018 11:00",1541498703
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"10h","Bona","25 µg/m³","10h","Bona","44 µg/m³",NA,NA,NA,"06/11/2018 11:00",1541498703
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"10h","Bona","23 µg/m³","10h","Bona","48 µg/m³",NA,NA,NA,"06/11/2018 11:00",1541498703
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"10h","Bona","39 µg/m³","10h","Bona","26 µg/m³","10h","Bona","12 µg/m³","06/11/2018 11:00",1541498703
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"10h","Bona","27 µg/m³","10h","Bona","28 µg/m³","10h","Bona","12 µg/m³","06/11/2018 11:00",1541498703
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"10h","Bona","45 µg/m³","10h","Bona","15 µg/m³","06/11/2018 11:00",1541498703
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"10h","Bona","50 µg/m³","10h","Bona","15 µg/m³","10h","Bona","12 µg/m³","06/11/2018 11:00",1541498703
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"11h","Bona","22 µg/m³",NA,NA,NA,"06/11/2018 12:00",1541502303
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"9h","--","--","9h","--","--","11h","Bona","18 µg/m³","06/11/2018 12:00",1541502303
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"11h","Bona","33 µg/m³","11h","Bona","34 µg/m³",NA,NA,NA,"06/11/2018 12:00",1541502303
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"11h","Bona","41 µg/m³","11h","Bona","26 µg/m³",NA,NA,NA,"06/11/2018 12:00",1541502303
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"11h","Bona","44 µg/m³","11h","Bona","21 µg/m³","11h","Bona","12 µg/m³","06/11/2018 12:00",1541502303
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"11h","Bona","36 µg/m³","11h","Bona","17 µg/m³","11h","Bona","15 µg/m³","06/11/2018 12:00",1541502303
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"11h","Bona","31 µg/m³","11h","Bona","13 µg/m³","06/11/2018 12:00",1541502303
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"11h","Bona","54 µg/m³","11h","Bona","9 µg/m³","11h","Bona","12 µg/m³","06/11/2018 12:00",1541502303
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"12h","Bona","18 µg/m³",NA,NA,NA,"06/11/2018 13:00",1541505903
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"12h","Bona","30 µg/m³","12h","Bona","31 µg/m³","12h","Bona","17 µg/m³","06/11/2018 13:00",1541505903
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"12h","Bona","41 µg/m³","12h","Bona","24 µg/m³",NA,NA,NA,"06/11/2018 13:00",1541505903
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"12h","Bona","39 µg/m³","12h","Bona","28 µg/m³",NA,NA,NA,"06/11/2018 13:00",1541505903
