"nom_cabina","qualitat_aire","codi_dtes","zqa","codi_eoi","longitud","latitud","hora_o3","qualitat_o3","valor_o3","hora_no2","qualitat_no2","valor_no2","hora_pm10","qualitat_pm10","valor_pm10","generat","dateTime"
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"8h","Bona","56 µg/m³","8h","Bona","24 µg/m³","8h","Bona","10 µg/m³","09/10/2018 9:00",1539068702
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"8h","Bona","68 µg/m³","8h","Bona","21 µg/m³","09/10/2018 9:00",1539068702
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,"7h","--","--","7h","--","--","7h","--","--","09/10/2018 9:00",1539068702
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"9h","Bona","65 µg/m³",NA,NA,NA,"09/10/2018 10:00",1539072303
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"8h","--","--","8h","--","--","10h","Bona","17 µg/m³","09/10/2018 10:00",1539072303
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"9h","Bona","9 µg/m³","9h","Bona","77 µg/m³",NA,NA,NA,"09/10/2018 10:00",1539072303
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"9h","Bona","8 µg/m³","9h","Bona","79 µg/m³",NA,NA,NA,"09/10/2018 10:00",1539072303
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"9h","Bona","28 µg/m³","9h","Bona","51 µg/m³","10h","Bona","11 µg/m³","09/10/2018 10:00",1539072303
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"9h","Bona","31 µg/m³","9h","Bona","51 µg/m³","10h","Bona","10 µg/m³","09/10/2018 10:00",1539072303
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"9h","Bona","79 µg/m³","10h","Bona","20 µg/m³","09/10/2018 10:00",1539072303
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,"8h","--","--","8h","--","--","8h","--","--","09/10/2018 10:00",1539072303
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"10h","Bona","32 µg/m³",NA,NA,NA,"09/10/2018 11:00",1539075902
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"9h","--","--","9h","--","--","11h","Bona","17 µg/m³","09/10/2018 11:00",1539075902
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"10h","Bona","42 µg/m³","10h","Bona","52 µg/m³",NA,NA,NA,"09/10/2018 11:00",1539075902
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"10h","Bona","38 µg/m³","10h","Bona","49 µg/m³",NA,NA,NA,"09/10/2018 11:00",1539075902
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"10h","Bona","55 µg/m³","10h","Bona","35 µg/m³","11h","Bona","11 µg/m³","09/10/2018 11:00",1539075902
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"10h","Bona","55 µg/m³","10h","Bona","32 µg/m³","11h","Bona","10 µg/m³","09/10/2018 11:00",1539075902
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"10h","Bona","59 µg/m³","11h","Bona","20 µg/m³","09/10/2018 11:00",1539075902
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"9h","Bona","33 µg/m³","9h","Bona","4 µg/m³","11h","Bona","7 µg/m³","09/10/2018 11:00",1539075902
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"11h","Bona","41 µg/m³",NA,NA,NA,"09/10/2018 12:00",1539079503
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"10h","--","--","10h","--","--","12h","Bona","16 µg/m³","09/10/2018 12:00",1539079503
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"11h","Bona","45 µg/m³","11h","Bona","51 µg/m³",NA,NA,NA,"09/10/2018 12:00",1539079503
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"11h","Bona","59 µg/m³","11h","Bona","23 µg/m³",NA,NA,NA,"09/10/2018 12:00",1539079503
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"11h","Bona","54 µg/m³","11h","Bona","40 µg/m³","12h","Bona","10 µg/m³","09/10/2018 12:00",1539079503
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"10h","Bona","55 µg/m³","10h","Bona","32 µg/m³","11h","Bona","10 µg/m³","09/10/2018 12:00",1539079503
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"11h","Bona","22 µg/m³","11h","Bona","20 µg/m³","09/10/2018 12:00",1539079503
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"11h","Bona","84 µg/m³","9h","--","--","11h","Bona","8 µg/m³","09/10/2018 12:00",1539079503
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"12h","Bona","22 µg/m³",NA,NA,NA,"09/10/2018 13:00",1539083102
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"12h","Bona","47 µg/m³","12h","Bona","55 µg/m³","13h","Bona","18 µg/m³","09/10/2018 13:00",1539083102
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"12h","Bona","61 µg/m³","12h","Bona","34 µg/m³",NA,NA,NA,"09/10/2018 13:00",1539083102
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"12h","Bona","69 µg/m³","12h","Bona","12 µg/m³",NA,NA,NA,"09/10/2018 13:00",1539083102
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"12h","Bona","82 µg/m³","12h","Bona","13 µg/m³","13h","Bona","10 µg/m³","09/10/2018 13:00",1539083102
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"11h","--","--","11h","--","--","13h","Bona","11 µg/m³","09/10/2018 13:00",1539083102
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"12h","Bona","16 µg/m³","13h","Bona","19 µg/m³","09/10/2018 13:00",1539083102
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"12h","Bona","84 µg/m³","12h","Bona","9 µg/m³","13h","Bona","8 µg/m³","09/10/2018 13:00",1539083102
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"13h","Bona","17 µg/m³",NA,NA,NA,"09/10/2018 14:00",1539086703
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"13h","Bona","52 µg/m³","13h","Bona","55 µg/m³","13h","Bona","18 µg/m³","09/10/2018 14:00",1539086703
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"13h","Bona","61 µg/m³","13h","Bona","42 µg/m³",NA,NA,NA,"09/10/2018 14:00",1539086703
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"13h","Bona","67 µg/m³","13h","Bona","14 µg/m³",NA,NA,NA,"09/10/2018 14:00",1539086703
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"13h","Bona","83 µg/m³","13h","Bona","13 µg/m³","14h","Bona","10 µg/m³","09/10/2018 14:00",1539086703
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"12h","--","--","12h","--","--","14h","Bona","11 µg/m³","09/10/2018 14:00",1539086703
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"13h","Bona","17 µg/m³","14h","Bona","19 µg/m³","09/10/2018 14:00",1539086703
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"13h","Bona","84 µg/m³","13h","Bona","7 µg/m³","14h","Bona","8 µg/m³","09/10/2018 14:00",1539086703
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"14h","Bona","21 µg/m³",NA,NA,NA,"09/10/2018 15:00",1539090302
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"14h","Bona","54 µg/m³","14h","Bona","57 µg/m³","15h","Bona","18 µg/m³","09/10/2018 15:00",1539090302
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"14h","Bona","64 µg/m³","14h","Bona","40 µg/m³",NA,NA,NA,"09/10/2018 15:00",1539090302
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"14h","Bona","74 µg/m³","14h","Bona","11 µg/m³",NA,NA,NA,"09/10/2018 15:00",1539090302
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"14h","Bona","88 µg/m³","14h","Bona","12 µg/m³","15h","Bona","10 µg/m³","09/10/2018 15:00",1539090302
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"14h","Bona","57 µg/m³","14h","Bona","19 µg/m³","15h","Bona","11 µg/m³","09/10/2018 15:00",1539090302
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"13h","Bona","17 µg/m³","15h","Bona","20 µg/m³","09/10/2018 15:00",1539090302
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"14h","Bona","85 µg/m³","14h","Bona","9 µg/m³","14h","Bona","9 µg/m³","09/10/2018 15:00",1539090302
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"15h","Bona","17 µg/m³",NA,NA,NA,"09/10/2018 16:00",1539093902
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"15h","Bona","55 µg/m³","15h","Bona","55 µg/m³","16h","Bona","18 µg/m³","09/10/2018 16:00",1539093902
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"15h","Bona","74 µg/m³","15h","Bona","29 µg/m³",NA,NA,NA,"09/10/2018 16:00",1539093902
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"15h","Bona","77 µg/m³","15h","Bona","11 µg/m³",NA,NA,NA,"09/10/2018 16:00",1539093902
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"15h","Bona","91 µg/m³","15h","Bona","12 µg/m³","16h","Bona","10 µg/m³","09/10/2018 16:00",1539093902
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"15h","Bona","64 µg/m³","15h","Bona","17 µg/m³","16h","Bona","11 µg/m³","09/10/2018 16:00",1539093902
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"15h","Bona","12 µg/m³","16h","Bona","21 µg/m³","09/10/2018 16:00",1539093902
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"15h","Bona","91 µg/m³","15h","Bona","6 µg/m³","16h","Bona","9 µg/m³","09/10/2018 16:00",1539093902
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"16h","Bona","19 µg/m³",NA,NA,NA,"09/10/2018 17:00",1539097503
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"16h","Bona","57 µg/m³","16h","Bona","54 µg/m³","16h","Bona","18 µg/m³","09/10/2018 17:00",1539097503
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"16h","Bona","76 µg/m³","16h","Bona","26 µg/m³",NA,NA,NA,"09/10/2018 17:00",1539097503
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"16h","Bona","78 µg/m³","16h","Bona","11 µg/m³",NA,NA,NA,"09/10/2018 17:00",1539097503
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"16h","Bona","94 µg/m³","16h","Bona","11 µg/m³","16h","Bona","10 µg/m³","09/10/2018 17:00",1539097503
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"16h","Bona","68 µg/m³","16h","Bona","17 µg/m³","17h","Bona","12 µg/m³","09/10/2018 17:00",1539097503
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"16h","Bona","13 µg/m³","17h","Bona","21 µg/m³","09/10/2018 17:00",1539097503
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"16h","Bona","95 µg/m³","16h","Bona","5 µg/m³","17h","Bona","9 µg/m³","09/10/2018 17:00",1539097503
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"17h","Bona","21 µg/m³",NA,NA,NA,"09/10/2018 18:00",1539101103
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"17h","Bona","48 µg/m³","17h","Bona","65 µg/m³","18h","Bona","18 µg/m³","09/10/2018 18:00",1539101103
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"17h","Bona","63 µg/m³","17h","Bona","48 µg/m³",NA,NA,NA,"09/10/2018 18:00",1539101103
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"17h","Bona","76 µg/m³","17h","Bona","13 µg/m³",NA,NA,NA,"09/10/2018 18:00",1539101103
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"17h","Bona","91 µg/m³","17h","Bona","13 µg/m³","18h","Bona","10 µg/m³","09/10/2018 18:00",1539101103
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"17h","Bona","67 µg/m³","17h","Bona","21 µg/m³","18h","Bona","12 µg/m³","09/10/2018 18:00",1539101103
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"17h","Bona","17 µg/m³","18h","Bona","20 µg/m³","09/10/2018 18:00",1539101103
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"17h","Bona","94 µg/m³","17h","Bona","5 µg/m³","17h","Bona","9 µg/m³","09/10/2018 18:00",1539101103
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"18h","Bona","30 µg/m³",NA,NA,NA,"09/10/2018 19:00",1539104703
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"18h","Bona","39 µg/m³","18h","Bona","78 µg/m³","19h","Bona","18 µg/m³","09/10/2018 19:00",1539104703
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"18h","Bona","65 µg/m³","18h","Bona","46 µg/m³",NA,NA,NA,"09/10/2018 19:00",1539104703
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"18h","Bona","72 µg/m³","18h","Bona","19 µg/m³",NA,NA,NA,"09/10/2018 19:00",1539104703
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"18h","Bona","83 µg/m³","18h","Bona","21 µg/m³","19h","Bona","10 µg/m³","09/10/2018 19:00",1539104703
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"18h","Bona","63 µg/m³","18h","Bona","28 µg/m³","19h","Bona","11 µg/m³","09/10/2018 19:00",1539104703
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"18h","Bona","21 µg/m³","19h","Bona","20 µg/m³","09/10/2018 19:00",1539104703
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"18h","Bona","90 µg/m³","18h","Bona","8 µg/m³","19h","Bona","9 µg/m³","09/10/2018 19:00",1539104703
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"19h","Bona","33 µg/m³",NA,NA,NA,"09/10/2018 20:00",1539108303
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"19h","Bona","38 µg/m³","19h","Bona","81 µg/m³","19h","Bona","18 µg/m³","09/10/2018 20:00",1539108303
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"19h","Bona","62 µg/m³","19h","Bona","48 µg/m³",NA,NA,NA,"09/10/2018 20:00",1539108303
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"19h","Bona","81 µg/m³","19h","Bona","15 µg/m³",NA,NA,NA,"09/10/2018 20:00",1539108303
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"19h","Bona","83 µg/m³","19h","Bona","24 µg/m³","19h","Bona","11 µg/m³","09/10/2018 20:00",1539108303
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"19h","Bona","64 µg/m³","19h","Bona","27 µg/m³","20h","Bona","12 µg/m³","09/10/2018 20:00",1539108303
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"19h","Bona","18 µg/m³","20h","Bona","19 µg/m³","09/10/2018 20:00",1539108303
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"19h","Bona","91 µg/m³","19h","Bona","11 µg/m³","20h","Bona","9 µg/m³","09/10/2018 20:00",1539108303
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"20h","Bona","32 µg/m³",NA,NA,NA,"09/10/2018 21:00",1539111902
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"20h","Bona","45 µg/m³","20h","Bona","65 µg/m³","21h","Bona","18 µg/m³","09/10/2018 21:00",1539111902
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"20h","Bona","65 µg/m³","20h","Bona","40 µg/m³",NA,NA,NA,"09/10/2018 21:00",1539111902
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"20h","Bona","80 µg/m³","20h","Bona","12 µg/m³",NA,NA,NA,"09/10/2018 21:00",1539111902
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"20h","Bona","75 µg/m³","20h","Bona","27 µg/m³","21h","Bona","11 µg/m³","09/10/2018 21:00",1539111902
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"20h","Bona","66 µg/m³","20h","Bona","24 µg/m³","21h","Bona","12 µg/m³","09/10/2018 21:00",1539111902
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"20h","Bona","14 µg/m³","21h","Bona","19 µg/m³","09/10/2018 21:00",1539111902
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"20h","Bona","87 µg/m³","20h","Bona","14 µg/m³","20h","Bona","9 µg/m³","09/10/2018 21:00",1539111902
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"21h","Bona","24 µg/m³",NA,NA,NA,"09/10/2018 22:00",1539115502
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"21h","Bona","50 µg/m³","21h","Bona","52 µg/m³","22h","Bona","18 µg/m³","09/10/2018 22:00",1539115502
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"21h","Bona","67 µg/m³","21h","Bona","32 µg/m³",NA,NA,NA,"09/10/2018 22:00",1539115502
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"21h","Bona","75 µg/m³","21h","Bona","10 µg/m³",NA,NA,NA,"09/10/2018 22:00",1539115502
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"21h","Bona","81 µg/m³","21h","Bona","18 µg/m³","22h","Bona","11 µg/m³","09/10/2018 22:00",1539115502
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"21h","Bona","67 µg/m³","21h","Bona","21 µg/m³","22h","Bona","12 µg/m³","09/10/2018 22:00",1539115502
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"21h","Bona","15 µg/m³","22h","Bona","19 µg/m³","09/10/2018 22:00",1539115502
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"21h","Bona","95 µg/m³","21h","Bona","6 µg/m³","22h","Bona","9 µg/m³","09/10/2018 22:00",1539115502
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"22h","Bona","28 µg/m³",NA,NA,NA,"09/10/2018 23:00",1539119103
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"22h","Bona","49 µg/m³","22h","Bona","43 µg/m³","22h","Bona","18 µg/m³","09/10/2018 23:00",1539119103
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"22h","Bona","67 µg/m³","22h","Bona","26 µg/m³",NA,NA,NA,"09/10/2018 23:00",1539119103
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"22h","Bona","64 µg/m³","22h","Bona","19 µg/m³",NA,NA,NA,"09/10/2018 23:00",1539119103
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"22h","Bona","72 µg/m³","22h","Bona","21 µg/m³","22h","Bona","11 µg/m³","09/10/2018 23:00",1539119103
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"22h","Bona","64 µg/m³","22h","Bona","19 µg/m³","22h","Bona","12 µg/m³","09/10/2018 23:00",1539119103
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"22h","Bona","18 µg/m³","22h","Bona","19 µg/m³","09/10/2018 23:00",1539119103
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,"23h","Bona","9 µg/m³","09/10/2018 23:00",1539119103
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"0h","Bona","21 µg/m³",NA,NA,NA,"10/10/2018 0:00",1539122704
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"0h","Bona","55 µg/m³","0h","Bona","28 µg/m³","0h","Bona","18 µg/m³","10/10/2018 0:00",1539122704
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"0h","Bona","67 µg/m³","0h","Bona","19 µg/m³",NA,NA,NA,"10/10/2018 0:00",1539122704
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"0h","Bona","71 µg/m³","0h","Bona","11 µg/m³",NA,NA,NA,"10/10/2018 0:00",1539122704
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"0h","Bona","70 µg/m³","0h","Bona","18 µg/m³","0h","Bona","10 µg/m³","10/10/2018 0:00",1539122704
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"0h","Bona","63 µg/m³","0h","Bona","15 µg/m³","0h","Bona","12 µg/m³","10/10/2018 0:00",1539122704
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"0h","Bona","12 µg/m³","0h","Bona","18 µg/m³","10/10/2018 0:00",1539122704
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"0h","Bona","85 µg/m³","0h","Bona","6 µg/m³","0h","Bona","9 µg/m³","10/10/2018 0:00",1539122704
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"0h","Bona","18 µg/m³",NA,NA,NA,"10/10/2018 1:00",1539126303
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"0h","Bona","43 µg/m³","0h","Bona","34 µg/m³","1h","Bona","17 µg/m³","10/10/2018 1:00",1539126303
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"0h","Bona","59 µg/m³","0h","Bona","20 µg/m³",NA,NA,NA,"10/10/2018 1:00",1539126303
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"0h","Bona","65 µg/m³","0h","Bona","11 µg/m³",NA,NA,NA,"10/10/2018 1:00",1539126303
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"0h","Bona","64 µg/m³","0h","Bona","14 µg/m³","1h","Bona","9 µg/m³","10/10/2018 1:00",1539126303
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"0h","Bona","62 µg/m³","0h","Bona","12 µg/m³","1h","Bona","11 µg/m³","10/10/2018 1:00",1539126303
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"0h","Bona","16 µg/m³","1h","Bona","17 µg/m³","10/10/2018 1:00",1539126303
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"0h","Bona","88 µg/m³","0h","Bona","2 µg/m³","1h","Bona","8 µg/m³","10/10/2018 1:00",1539126303
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"1h","Bona","20 µg/m³",NA,NA,NA,"10/10/2018 2:00",1539129903
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"1h","Bona","37 µg/m³","1h","Bona","37 µg/m³","2h","Bona","17 µg/m³","10/10/2018 2:00",1539129903
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"1h","Bona","53 µg/m³","1h","Bona","21 µg/m³",NA,NA,NA,"10/10/2018 2:00",1539129903
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"1h","Bona","61 µg/m³","1h","Bona","12 µg/m³",NA,NA,NA,"10/10/2018 2:00",1539129903
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"1h","Bona","64 µg/m³","1h","Bona","11 µg/m³","1h","Bona","9 µg/m³","10/10/2018 2:00",1539129903
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"1h","Bona","59 µg/m³","1h","Bona","11 µg/m³","1h","Bona","11 µg/m³","10/10/2018 2:00",1539129903
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"1h","Bona","18 µg/m³","1h","Bona","16 µg/m³","10/10/2018 2:00",1539129903
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"1h","Bona","87 µg/m³","1h","Bona","2 µg/m³","2h","Bona","8 µg/m³","10/10/2018 2:00",1539129903
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"2h","Bona","24 µg/m³",NA,NA,NA,"10/10/2018 3:00",1539133503
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"1h","Bona","37 µg/m³","1h","Bona","37 µg/m³","3h","Bona","17 µg/m³","10/10/2018 3:00",1539133503
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"2h","Bona","61 µg/m³","2h","Bona","16 µg/m³",NA,NA,NA,"10/10/2018 3:00",1539133503
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"2h","Bona","71 µg/m³","2h","Bona","5 µg/m³",NA,NA,NA,"10/10/2018 3:00",1539133503
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"2h","Bona","61 µg/m³","2h","Bona","15 µg/m³","3h","Bona","10 µg/m³","10/10/2018 3:00",1539133503
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"2h","Bona","59 µg/m³","2h","Bona","11 µg/m³","3h","Bona","11 µg/m³","10/10/2018 3:00",1539133503
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"2h","Bona","15 µg/m³","3h","Bona","16 µg/m³","10/10/2018 3:00",1539133503
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"2h","Bona","82 µg/m³","2h","Bona","4 µg/m³","3h","Bona","8 µg/m³","10/10/2018 3:00",1539133503
