"nom_cabina","qualitat_aire","codi_dtes","zqa","codi_eoi","longitud","latitud","hora_o3","qualitat_o3","valor_o3","hora_no2","qualitat_no2","valor_no2","hora_pm10","qualitat_pm10","valor_pm10","generat","dateTime"
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"17h","Bona","40 µg/m³","17h","Bona","68 µg/m³","17h","Regular","37 µg/m³","02/07/2018 18:00",1530547502
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"17h","Bona","70 µg/m³","17h","Bona","37 µg/m³","17h","Bona","34 µg/m³","02/07/2018 18:00",1530547502
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"17h","Bona","71 µg/m³","17h","Bona","6 µg/m³",NA,NA,NA,"02/07/2018 18:00",1530547502
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"17h","Bona","91 µg/m³","17h","Bona","11 µg/m³",NA,NA,NA,"02/07/2018 18:00",1530547502
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"17h","Bona","87 µg/m³","17h","Bona","18 µg/m³","17h","Bona","30 µg/m³","02/07/2018 18:00",1530547502
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"17h","Bona","14 µg/m³","17h","Bona","25 µg/m³","02/07/2018 18:00",1530547502
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"18h","Bona","21 µg/m³",NA,NA,NA,"02/07/2018 19:00",1530551102
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"18h","Bona","38 µg/m³","18h","Bona","68 µg/m³","18h","Regular","37 µg/m³","02/07/2018 19:00",1530551102
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"18h","Bona","66 µg/m³","18h","Bona","46 µg/m³","18h","Bona","35 µg/m³","02/07/2018 19:00",1530551102
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"18h","Bona","67 µg/m³","18h","Bona","6 µg/m³",NA,NA,NA,"02/07/2018 19:00",1530551102
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"18h","Bona","90 µg/m³","18h","Bona","11 µg/m³",NA,NA,NA,"02/07/2018 19:00",1530551102
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"18h","Bona","80 µg/m³","18h","Bona","21 µg/m³","18h","Bona","30 µg/m³","02/07/2018 19:00",1530551102
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"18h","Bona","15 µg/m³","18h","Bona","25 µg/m³","02/07/2018 19:00",1530551102
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"19h","Bona","32 µg/m³",NA,NA,NA,"02/07/2018 20:00",1530554703
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"19h","Bona","24 µg/m³","19h","Bona","90 µg/m³","19h","Regular","38 µg/m³","02/07/2018 20:00",1530554703
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"19h","Bona","60 µg/m³","19h","Bona","57 µg/m³","19h","Bona","36 µg/m³","02/07/2018 20:00",1530554703
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"19h","Bona","72 µg/m³","19h","Bona","6 µg/m³",NA,NA,NA,"02/07/2018 20:00",1530554703
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"19h","Bona","86 µg/m³","19h","Bona","15 µg/m³",NA,NA,NA,"02/07/2018 20:00",1530554703
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"19h","Bona","64 µg/m³","19h","Bona","29 µg/m³","19h","Bona","31 µg/m³","02/07/2018 20:00",1530554703
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"19h","Bona","15 µg/m³","19h","Bona","26 µg/m³","02/07/2018 20:00",1530554703
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"20h","Bona","35 µg/m³",NA,NA,NA,"02/07/2018 21:00",1530558303
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"20h","Bona","26 µg/m³","20h","Bona","79 µg/m³","21h","Regular","39 µg/m³","02/07/2018 21:00",1530558303
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"19h","Bona","60 µg/m³","19h","Bona","57 µg/m³","20h","Bona","36 µg/m³","02/07/2018 21:00",1530558303
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"20h","Bona","66 µg/m³","20h","Bona","8 µg/m³",NA,NA,NA,"02/07/2018 21:00",1530558303
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"20h","Bona","70 µg/m³","20h","Bona","23 µg/m³",NA,NA,NA,"02/07/2018 21:00",1530558303
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"20h","Bona","41 µg/m³","20h","Bona","34 µg/m³","20h","Bona","31 µg/m³","02/07/2018 21:00",1530558303
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"20h","Bona","15 µg/m³","20h","Bona","26 µg/m³","02/07/2018 21:00",1530558303
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"21h","Bona","29 µg/m³",NA,NA,NA,"02/07/2018 22:00",1530561902
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"21h","Bona","26 µg/m³","21h","Bona","82 µg/m³","21h","Regular","39 µg/m³","02/07/2018 22:00",1530561902
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"19h","Bona","60 µg/m³","19h","Bona","57 µg/m³","21h","Bona","36 µg/m³","02/07/2018 22:00",1530561902
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"21h","Bona","47 µg/m³","21h","Bona","28 µg/m³",NA,NA,NA,"02/07/2018 22:00",1530561902
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"21h","Bona","51 µg/m³","21h","Bona","37 µg/m³",NA,NA,NA,"02/07/2018 22:00",1530561902
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"21h","Bona","39 µg/m³","21h","Bona","24 µg/m³","21h","Bona","31 µg/m³","02/07/2018 22:00",1530561902
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"21h","Bona","17 µg/m³","21h","Bona","27 µg/m³","02/07/2018 22:00",1530561902
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"22h","Bona","24 µg/m³",NA,NA,NA,"02/07/2018 23:00",1530565503
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"22h","Bona","31 µg/m³","22h","Bona","58 µg/m³","22h","Regular","40 µg/m³","02/07/2018 23:00",1530565503
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"20h","--","--","20h","--","--","22h","Regular","37 µg/m³","02/07/2018 23:00",1530565503
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"22h","Bona","45 µg/m³","22h","Bona","29 µg/m³",NA,NA,NA,"02/07/2018 23:00",1530565503
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"21h","Bona","51 µg/m³","22h","Bona","22 µg/m³",NA,NA,NA,"02/07/2018 23:00",1530565503
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"22h","Bona","27 µg/m³","22h","Bona","21 µg/m³","22h","Bona","31 µg/m³","02/07/2018 23:00",1530565503
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"22h","Bona","21 µg/m³","22h","Bona","27 µg/m³","02/07/2018 23:00",1530565503
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"23h","Bona","26 µg/m³",NA,NA,NA,"03/07/2018 0:00",1530569102
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"23h","Bona","30 µg/m³","23h","Bona","52 µg/m³","23h","Regular","40 µg/m³","03/07/2018 0:00",1530569102
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,NA,NA,NA,NA,NA,NA,"23h","Regular","37 µg/m³","03/07/2018 0:00",1530569102
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"23h","Bona","48 µg/m³","23h","Bona","19 µg/m³",NA,NA,NA,"03/07/2018 0:00",1530569102
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,NA,NA,NA,"23h","Bona","22 µg/m³",NA,NA,NA,"03/07/2018 0:00",1530569102
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"23h","Bona","22 µg/m³","23h","Bona","24 µg/m³","23h","Bona","32 µg/m³","03/07/2018 0:00",1530569102
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"23h","Bona","19 µg/m³","23h","Bona","28 µg/m³","03/07/2018 0:00",1530569102
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"0h","Bona","24 µg/m³",NA,NA,NA,"03/07/2018 1:00",1530572703
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"0h","Bona","24 µg/m³","0h","Bona","52 µg/m³","0h","Regular","40 µg/m³","03/07/2018 1:00",1530572703
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"0h","Bona","44 µg/m³","0h","Bona","35 µg/m³","0h","Regular","37 µg/m³","03/07/2018 1:00",1530572703
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"0h","Bona","35 µg/m³","0h","Bona","28 µg/m³",NA,NA,NA,"03/07/2018 1:00",1530572703
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"0h","Bona","51 µg/m³","0h","Bona","27 µg/m³",NA,NA,NA,"03/07/2018 1:00",1530572703
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"0h","Bona","11 µg/m³","0h","Bona","22 µg/m³","0h","Bona","33 µg/m³","03/07/2018 1:00",1530572703
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"0h","Bona","15 µg/m³","0h","Bona","28 µg/m³","03/07/2018 1:00",1530572703
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"1h","Bona","22 µg/m³",NA,NA,NA,"03/07/2018 2:00",1530576303
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"1h","Bona","22 µg/m³","1h","Bona","49 µg/m³","1h","Regular","41 µg/m³","03/07/2018 2:00",1530576303
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"1h","Bona","43 µg/m³","1h","Bona","32 µg/m³","1h","Regular","37 µg/m³","03/07/2018 2:00",1530576303
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"1h","Bona","39 µg/m³","1h","Bona","22 µg/m³",NA,NA,NA,"03/07/2018 2:00",1530576303
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"23h","--","--","1h","Bona","24 µg/m³",NA,NA,NA,"03/07/2018 2:00",1530576303
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"1h","Bona","13 µg/m³","1h","Bona","15 µg/m³","1h","Bona","32 µg/m³","03/07/2018 2:00",1530576303
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"1h","Bona","14 µg/m³","1h","Bona","28 µg/m³","03/07/2018 2:00",1530576303
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"2h","Bona","26 µg/m³",NA,NA,NA,"03/07/2018 3:00",1530579902
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"2h","Bona","24 µg/m³","2h","Bona","42 µg/m³","2h","Regular","41 µg/m³","03/07/2018 3:00",1530579902
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"2h","Bona","45 µg/m³","2h","Bona","27 µg/m³","2h","Regular","38 µg/m³","03/07/2018 3:00",1530579902
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"2h","Bona","43 µg/m³","2h","Bona","8 µg/m³",NA,NA,NA,"03/07/2018 3:00",1530579902
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"0h","--","--","2h","Bona","36 µg/m³",NA,NA,NA,"03/07/2018 3:00",1530579902
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"1h","Bona","13 µg/m³","1h","Bona","15 µg/m³","2h","Bona","32 µg/m³","03/07/2018 3:00",1530579902
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"2h","Bona","8 µg/m³","2h","Bona","29 µg/m³","03/07/2018 3:00",1530579902
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"3h","Bona","28 µg/m³",NA,NA,NA,"03/07/2018 4:00",1530583503
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"3h","Bona","32 µg/m³","3h","Bona","29 µg/m³","3h","Regular","41 µg/m³","03/07/2018 4:00",1530583503
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"3h","Bona","54 µg/m³","3h","Bona","16 µg/m³","3h","Regular","38 µg/m³","03/07/2018 4:00",1530583503
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"3h","Bona","50 µg/m³","3h","Bona","5 µg/m³",NA,NA,NA,"03/07/2018 4:00",1530583503
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"1h","--","--","3h","Bona","28 µg/m³",NA,NA,NA,"03/07/2018 4:00",1530583503
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"3h","Bona","1 µg/m³","3h","Bona","16 µg/m³","3h","Bona","32 µg/m³","03/07/2018 4:00",1530583503
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"3h","Bona","5 µg/m³","3h","Bona","29 µg/m³","03/07/2018 4:00",1530583503
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"4h","Bona","23 µg/m³",NA,NA,NA,"03/07/2018 5:00",1530587103
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"4h","Bona","31 µg/m³","4h","Bona","30 µg/m³","4h","Regular","41 µg/m³","03/07/2018 5:00",1530587103
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"4h","Bona","51 µg/m³","4h","Bona","17 µg/m³","4h","Regular","38 µg/m³","03/07/2018 5:00",1530587103
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"4h","Bona","39 µg/m³","4h","Bona","8 µg/m³",NA,NA,NA,"03/07/2018 5:00",1530587103
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"2h","--","--","4h","Bona","18 µg/m³",NA,NA,NA,"03/07/2018 5:00",1530587103
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"4h","Bona","1 µg/m³","4h","Bona","22 µg/m³","4h","Bona","32 µg/m³","03/07/2018 5:00",1530587103
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"4h","Bona","8 µg/m³","4h","Bona","29 µg/m³","03/07/2018 5:00",1530587103
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"5h","Bona","16 µg/m³",NA,NA,NA,"03/07/2018 6:00",1530590702
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"5h","Bona","32 µg/m³","5h","Bona","22 µg/m³","5h","Regular","40 µg/m³","03/07/2018 6:00",1530590702
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"5h","Bona","47 µg/m³","5h","Bona","17 µg/m³","5h","Regular","38 µg/m³","03/07/2018 6:00",1530590702
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"5h","Bona","36 µg/m³","5h","Bona","12 µg/m³",NA,NA,NA,"03/07/2018 6:00",1530590702
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"3h","--","--","5h","Bona","23 µg/m³",NA,NA,NA,"03/07/2018 6:00",1530590702
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"5h","Bona","1 µg/m³","5h","Bona","19 µg/m³","5h","Bona","32 µg/m³","03/07/2018 6:00",1530590702
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"5h","Bona","8 µg/m³","5h","Bona","30 µg/m³","03/07/2018 6:00",1530590702
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"6h","Bona","26 µg/m³",NA,NA,NA,"03/07/2018 7:00",1530594302
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"6h","Bona","22 µg/m³","6h","Bona","25 µg/m³","6h","Regular","39 µg/m³","03/07/2018 7:00",1530594302
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"6h","Bona","48 µg/m³","6h","Bona","17 µg/m³","6h","Regular","38 µg/m³","03/07/2018 7:00",1530594302
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"6h","Bona","24 µg/m³","6h","Bona","13 µg/m³",NA,NA,NA,"03/07/2018 7:00",1530594302
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"4h","--","--","6h","Bona","31 µg/m³",NA,NA,NA,"03/07/2018 7:00",1530594302
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"6h","Bona","1 µg/m³","6h","Bona","22 µg/m³","6h","Bona","32 µg/m³","03/07/2018 7:00",1530594302
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"6h","Bona","23 µg/m³","6h","Bona","30 µg/m³","03/07/2018 7:00",1530594302
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"7h","Bona","34 µg/m³",NA,NA,NA,"03/07/2018 8:00",1530597903
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"7h","Bona","5 µg/m³","7h","Bona","49 µg/m³","7h","Regular","38 µg/m³","03/07/2018 8:00",1530597903
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"7h","Bona","21 µg/m³","7h","Bona","37 µg/m³","7h","Regular","38 µg/m³","03/07/2018 8:00",1530597903
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"7h","Bona","16 µg/m³","7h","Bona","33 µg/m³",NA,NA,NA,"03/07/2018 8:00",1530597903
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"7h","Bona","21 µg/m³","7h","Bona","39 µg/m³",NA,NA,NA,"03/07/2018 8:00",1530597903
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"7h","Bona","2 µg/m³","7h","Bona","29 µg/m³","7h","Bona","33 µg/m³","03/07/2018 8:00",1530597903
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"7h","Bona","38 µg/m³","7h","Bona","30 µg/m³","03/07/2018 8:00",1530597903
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"8h","Bona","46 µg/m³",NA,NA,NA,"03/07/2018 9:00",1530601503
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"8h","Bona","6 µg/m³","8h","Bona","51 µg/m³","8h","Regular","37 µg/m³","03/07/2018 9:00",1530601503
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"8h","Bona","14 µg/m³","8h","Bona","48 µg/m³","8h","Regular","39 µg/m³","03/07/2018 9:00",1530601503
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"8h","Bona","11 µg/m³","8h","Bona","50 µg/m³",NA,NA,NA,"03/07/2018 9:00",1530601503
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"8h","Bona","31 µg/m³","8h","Bona","32 µg/m³","9h","Bona","33 µg/m³","03/07/2018 9:00",1530601503
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,NA,"Bona","µg/m³",NA,"Bona","µg/m³",NA,"Bona","µg/m³","03/07/2018 9:00",1530601503
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,"Bona","µg/m³",NA,"Bona","µg/m³",NA,"Bona","µg/m³","03/07/2018 9:00",1530601503
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"9h","Bona","62 µg/m³",NA,NA,NA,"03/07/2018 10:00",1530605102
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"9h","Bona","5 µg/m³","9h","Bona","81 µg/m³","9h","Bona","36 µg/m³","03/07/2018 10:00",1530605102
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"9h","Bona","9 µg/m³","9h","Bona","73 µg/m³","9h","Regular","39 µg/m³","03/07/2018 10:00",1530605102
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"9h","Bona","13 µg/m³","9h","Bona","52 µg/m³",NA,NA,NA,"03/07/2018 10:00",1530605102
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"9h","Bona","35 µg/m³","9h","Bona","38 µg/m³","9h","Bona","33 µg/m³","03/07/2018 10:00",1530605102
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"9h","Bona","2 µg/m³","9h","Bona","42 µg/m³","9h","Bona","33 µg/m³","03/07/2018 10:00",1530605102
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"9h","Bona","51 µg/m³","9h","Bona","30 µg/m³","03/07/2018 10:00",1530605102
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"10h","Bona","80 µg/m³",NA,NA,NA,"03/07/2018 11:00",1530608702
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"10h","Bona","7 µg/m³","10h","Regular","98 µg/m³","11h","Bona","36 µg/m³","03/07/2018 11:00",1530608702
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"10h","Bona","13 µg/m³","10h","Bona","84 µg/m³","11h","Regular","39 µg/m³","03/07/2018 11:00",1530608702
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"10h","Bona","24 µg/m³","10h","Bona","55 µg/m³",NA,NA,NA,"03/07/2018 11:00",1530608702
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"10h","Bona","64 µg/m³","10h","Bona","16 µg/m³","10h","Bona","33 µg/m³","03/07/2018 11:00",1530608702
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"10h","Bona","2 µg/m³","10h","Bona","70 µg/m³","10h","Bona","33 µg/m³","03/07/2018 11:00",1530608702
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"10h","Bona","47 µg/m³","10h","Bona","30 µg/m³","03/07/2018 11:00",1530608702
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"11h","Bona","66 µg/m³",NA,NA,NA,"03/07/2018 12:00",1530612302
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"11h","Bona","12 µg/m³","11h","Regular","95 µg/m³","11h","Regular","37 µg/m³","03/07/2018 12:00",1530612302
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"11h","Bona","16 µg/m³","11h","Regular","112 µg/m³","11h","Regular","40 µg/m³","03/07/2018 12:00",1530612302
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"11h","Bona","36 µg/m³","11h","Bona","53 µg/m³",NA,NA,NA,"03/07/2018 12:00",1530612302
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"11h","Bona","56 µg/m³","11h","Bona","40 µg/m³","11h","Bona","33 µg/m³","03/07/2018 12:00",1530612302
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"9h","--","--","11h","Bona","66 µg/m³","11h","Bona","34 µg/m³","03/07/2018 12:00",1530612302
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"11h","Bona","56 µg/m³","11h","Bona","31 µg/m³","03/07/2018 12:00",1530612302
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"12h","Bona","37 µg/m³",NA,NA,NA,"03/07/2018 13:00",1530615904
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"12h","Bona","28 µg/m³","12h","Bona","72 µg/m³","12h","Regular","37 µg/m³","03/07/2018 13:00",1530615904
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"12h","Bona","47 µg/m³","12h","Bona","78 µg/m³","12h","Regular","41 µg/m³","03/07/2018 13:00",1530615904
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"12h","Bona","46 µg/m³","12h","Bona","33 µg/m³",NA,NA,NA,"03/07/2018 13:00",1530615904
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"12h","Bona","61 µg/m³","12h","Bona","59 µg/m³","12h","Bona","34 µg/m³","03/07/2018 13:00",1530615904
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"10h","--","--","11h","Bona","66 µg/m³","12h","Bona","34 µg/m³","03/07/2018 13:00",1530615904
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"12h","Bona","36 µg/m³","12h","Bona","32 µg/m³","03/07/2018 13:00",1530615904
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"13h","Bona","32 µg/m³",NA,NA,NA,"03/07/2018 14:00",1530619508
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"13h","Bona","40 µg/m³","13h","Bona","87 µg/m³","14h","Regular","43 µg/m³","03/07/2018 14:00",1530619508
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"13h","Bona","62 µg/m³","13h","Bona","80 µg/m³","14h","Regular","40 µg/m³","03/07/2018 14:00",1530619508
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"13h","Bona","59 µg/m³","13h","Bona","30 µg/m³",NA,NA,NA,"03/07/2018 14:00",1530619508
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"13h","Bona","91 µg/m³","13h","Bona","33 µg/m³","14h","Bona","35 µg/m³","03/07/2018 14:00",1530619508
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"13h","Bona","85 µg/m³","13h","Bona","24 µg/m³","14h","Bona","34 µg/m³","03/07/2018 14:00",1530619508
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"13h","Bona","35 µg/m³","14h","Bona","34 µg/m³","03/07/2018 14:00",1530619508
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"14h","Bona","29 µg/m³",NA,NA,NA,"03/07/2018 15:00",1530623102
